,shortName,sector,industry,country,market,2021-06-28 00:00:00,2021-06-29 00:00:00,2021-06-30 00:00:00,2021-07-01 00:00:00,2021-07-02 00:00:00,2021-07-06 00:00:00,2021-07-07 00:00:00,2021-07-08 00:00:00,2021-07-09 00:00:00,2021-07-12 00:00:00,2021-07-13 00:00:00,2021-07-14 00:00:00,2021-07-15 00:00:00,2021-07-16 00:00:00,2021-07-19 00:00:00,2021-07-20 00:00:00,2021-07-21 00:00:00,2021-07-22 00:00:00,2021-07-23 00:00:00,2021-07-26 00:00:00,2021-07-27 00:00:00,2021-07-28 00:00:00,2021-07-05 00:00:00
68,Microsoft Corporation,Technology,Software—Infrastructure,United States,us_market,268.7200012207031,271.3999938964844,270.8999938964844,271.6000061035156,277.6499938964844,277.6600036621094,279.92999267578125,277.4200134277344,277.94000244140625,277.32000732421875,280.9800109863281,282.510009765625,281.0299987792969,280.75,277.010009765625,279.32000732421875,281.3999938964844,286.1400146484375,289.6700134277344,289.04998779296875,286.5400085449219,287.4750061035156,
69,KE Holdings Inc,Real Estate,Real Estate Services,China,us_market,48.95000076293945,48.18000030517578,47.68000030517578,46.95000076293945,46.849998474121094,42.029998779296875,38.83000183105469,38.849998474121094,40.75,37.790000915527344,39.529998779296875,39.0,39.0,38.88999938964844,37.130001068115234,38.0,37.75,37.95000076293945,33.79999923706055,24.440000534057617,24.260000228881836,27.950000762939453,
70,"Omnicell, Inc.",Healthcare,Health Information Services,United States,us_market,150.57000732421875,151.2100067138672,151.4499969482422,148.69000244140625,149.75999450683594,151.2100067138672,151.3699951171875,151.5,151.24000549316406,154.0,151.13999938964844,152.1300048828125,150.89999389648438,150.8699951171875,150.38999938964844,150.5500030517578,151.27999877929688,152.10000610351562,151.35000610351562,151.67999267578125,151.33999633789062,145.02999877929688,
71,Ovintiv Inc. (DE),Energy,Oil & Gas E&P,United States,us_market,31.6200008392334,31.40999984741211,31.469999313354492,32.939998626708984,32.209999084472656,30.190000534057617,29.579999923706055,29.760000228881836,30.549999237060547,30.479999542236328,30.110000610351562,28.469999313354492,27.700000762939453,26.09000015258789,24.809999465942383,25.479999542236328,27.290000915527344,27.549999237060547,27.350000381469727,28.229999542236328,27.18000030517578,26.010000228881836,
72,Teva Pharmaceutical Industries ,Healthcare,Drug Manufacturers—Specialty & Generic,Israel,us_market,10.25,10.029999732971191,9.899999618530273,9.920000076293945,9.829999923706055,9.609999656677246,9.329999923706055,9.140000343322754,9.300000190734863,9.3100004196167,9.109999656677246,8.9399995803833,8.770000457763672,8.609999656677246,8.380000114440918,8.779999732971191,9.010000228881836,8.899999618530273,8.8100004196167,8.9399995803833,8.920000076293945,10.020000457763672,
73,"Doximity, Inc.",,,,us_market,58.349998474121094,55.189998626708984,58.20000076293945,52.79999923706055,49.880001068115234,46.81999969482422,49.15999984741211,48.31999969482422,52.7400016784668,51.08000183105469,50.2400016784668,49.7599983215332,52.90999984741211,54.349998474121094,56.70000076293945,54.66999816894531,55.689998626708984,59.90999984741211,60.970001220703125,66.5,59.43000030517578,57.45000076293945,
74,"Affiliated Managers Group, Inc.",Financial Services,Asset Management,United States,us_market,153.67999267578125,154.24000549316406,154.2100067138672,156.38999938964844,155.94000244140625,166.8000030517578,175.7100067138672,170.55999755859375,176.77999877929688,179.8699951171875,174.3300018310547,169.1699981689453,168.75,166.33999633789062,161.27000427246094,166.6199951171875,170.0,165.8800048828125,167.22000122070312,169.4199981689453,167.60000610351562,156.4499969482422,
75,TFI International Inc.,Industrials,Trucking,Canada,us_market,91.7300033569336,92.8499984741211,91.19000244140625,91.73999786376953,92.08999633789062,90.94000244140625,90.45999908447266,90.79000091552734,92.37999725341797,91.62000274658203,90.87999725341797,98.9000015258789,99.83999633789062,97.37000274658203,95.91999816894531,98.87999725341797,100.75,101.95999908447266,103.86000061035156,104.94999694824219,111.88999938964844,107.80999755859375,
76,Generac Holdlings Inc.,Industrials,Specialty Industrial Machinery,United States,us_market,409.19000244140625,410.4200134277344,415.1499938964844,413.4100036621094,415.20001220703125,429.3500061035156,432.7699890136719,426.6000061035156,436.3699951171875,448.1499938964844,445.2300109863281,436.7300109863281,432.8599853515625,430.3399963378906,434.25,436.4200134277344,447.3399963378906,444.5899963378906,449.6400146484375,444.6499938964844,438.9200134277344,419.9992980957031,
77,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,United States,us_market,14.960000038146973,15.010000228881836,14.859999656677246,14.90999984741211,14.930000305175781,14.5,14.229999542236328,14.0600004196167,14.479999542236328,14.609999656677246,14.420000076293945,14.25,14.010000228881836,13.609999656677246,13.279999732971191,13.90999984741211,14.1899995803833,13.90999984741211,13.819999694824219,14.029999732971191,13.789999961853027,13.73740005493164,
78,"CoStar Group, Inc.",Real Estate,Real Estate Services,United States,us_market,84.91999816894531,83.29000091552734,82.81999969482422,83.25,82.58000183105469,83.58000183105469,85.83000183105469,85.08000183105469,86.27999877929688,86.04000091552734,85.2300033569336,85.87000274658203,87.33000183105469,87.3499984741211,85.98999786376953,88.0999984741211,88.83999633789062,89.16000366210938,89.97000122070312,89.2699966430664,89.0199966430664,84.28500366210938,
79,Z HOLDINGS CORPORATION UNSP ADS,Consumer Cyclical,Internet Retail,Japan,us_market,10.0,10.069999694824219,9.9399995803833,9.800000190734863,9.890000343322754,9.899999618530273,10.0,10.039999961853027,10.050000190734863,10.069999694824219,10.140000343322754,10.649999618530273,10.65999984741211,10.329999923706055,10.40999984741211,10.399999618530273,10.359999656677246,10.399999618530273,10.399999618530273,10.649999618530273,10.6899995803833,10.25,
80,HUTCHMED (China) Limited,Healthcare,Biotechnology,Hong Kong,us_market,33.5,33.22999954223633,39.27000045776367,38.709999084472656,40.34000015258789,35.65999984741211,37.029998779296875,37.66999816894531,37.52000045776367,37.459999084472656,38.08000183105469,37.900001525878906,38.099998474121094,39.5099983215332,39.7599983215332,40.040000915527344,41.43000030517578,41.90999984741211,40.38999938964844,39.279998779296875,36.45000076293945,40.380001068115234,
81,"Lyell Immunopharma, Inc.",Healthcare,Biotechnology,United States,us_market,16.559999465942383,16.31999969482422,16.239999771118164,16.010000228881836,16.030000686645508,15.510000228881836,15.380000114440918,15.25,15.880000114440918,16.270000457763672,16.219999313354492,16.670000076293945,16.06999969482422,16.90999984741211,16.450000762939453,16.700000762939453,15.699999809265137,15.569999694824219,14.430000305175781,14.550000190734863,14.40999984741211,14.020000457763672,
82,"JD.com, Inc.",Consumer Cyclical,Internet Retail,China,us_market,77.12000274658203,79.75,79.80999755859375,77.44000244140625,76.2300033569336,72.38999938964844,72.69999694824219,70.88999938964844,73.55999755859375,73.16999816894531,76.5199966430664,75.44999694824219,76.86000061035156,75.58999633789062,74.22000122070312,73.87000274658203,75.30000305175781,75.91000366210938,72.29000091552734,66.08000183105469,64.7699966430664,70.25,
83,Cleveland-Cliffs Inc.,Basic Materials,Steel,United States,us_market,20.6200008392334,20.93000030517578,21.559999465942383,22.059999465942383,22.3700008392334,21.040000915527344,21.389999389648438,20.940000534057617,22.559999465942383,23.079999923706055,22.780000686645508,21.850000381469727,21.6200008392334,19.93000030517578,19.260000228881836,20.049999237060547,21.18000030517578,21.06999969482422,21.579999923706055,22.020000457763672,22.260000228881836,23.27039909362793,
84,"Tilray, Inc. - Class 2",Healthcare,Drug Manufacturers—Specialty & Generic,Canada,us_market,18.6299991607666,17.860000610351562,18.079999923706055,17.84000015258789,17.229999542236328,16.719999313354492,16.229999542236328,16.25,16.170000076293945,16.239999771118164,16.31999969482422,15.010000228881836,14.399999618530273,13.90999984741211,13.600000381469727,14.15999984741211,14.600000381469727,13.880000114440918,13.59000015258789,13.699999809265137,12.729999542236328,16.049999237060547,
85,Bilibili Inc.,Communication Services,Electronic Gaming & Multimedia,China,us_market,126.8499984741211,125.55999755859375,121.83999633789062,121.11000061035156,119.58000183105469,108.66000366210938,103.9800033569336,100.19999694824219,106.73999786376953,106.9800033569336,110.37999725341797,108.58999633789062,110.12000274658203,109.01000213623047,108.4800033569336,111.91999816894531,115.58000183105469,108.66000366210938,95.20999908447266,87.45999908447266,82.7300033569336,95.1500015258789,
86,Carnival Corporation,Consumer Cyclical,Travel Services,United States,us_market,26.149999618530273,25.780000686645508,26.360000610351562,26.360000610351562,26.059999465942383,25.020000457763672,24.079999923706055,23.719999313354492,24.260000228881836,23.860000610351562,22.850000381469727,22.579999923706055,21.950000762939453,20.920000076293945,19.719999313354492,21.190000534057617,23.190000534057617,22.709999084472656,21.959999084472656,23.15999984741211,22.799999237060547,22.780000686645508,
87,DiDi Global Inc.,,,,us_market,,,14.140000343322754,16.399999618530273,15.529999732971191,12.489999771118164,11.90999984741211,11.210000038146973,12.029999732971191,11.15999984741211,12.420000076293945,12.619999885559082,12.359999656677246,11.970000267028809,11.0600004196167,11.210000038146973,11.5,10.199999809265137,8.0600004196167,8.039999961853027,8.039999961853027,9.089900016784668,
88,The Cheesecake Factory Incorpor,Consumer Cyclical,Restaurants,United States,us_market,53.43000030517578,52.45000076293945,54.18000030517578,53.63999938964844,53.33000183105469,52.599998474121094,50.470001220703125,49.45000076293945,51.65999984741211,53.779998779296875,53.20000076293945,52.45000076293945,51.15999984741211,49.849998474121094,46.959999084472656,50.119998931884766,51.790000915527344,51.95000076293945,51.790000915527344,54.52000045776367,55.0099983215332,48.730098724365234,
89,Huazhu Group Limited,Consumer Cyclical,Lodging,China,us_market,53.31999969482422,53.15999984741211,52.810001373291016,53.68000030517578,54.2400016784668,53.209999084472656,51.45000076293945,50.4900016784668,49.4900016784668,49.54999923706055,50.0,50.630001068115234,51.52000045776367,49.66999816894531,48.58000183105469,48.900001525878906,49.7400016784668,48.619998931884766,47.099998474121094,41.33000183105469,40.75,46.47999954223633,
